0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,6,6,6,6,6,6,7,7,7,8,8,8,8,8,8,8,9,9,10,14,15,18,18,21,21,21,22,22,31,31,33,33,34,34,34,35,37,40,41,41,41,47,48,49,50,53,53,54,56,56,59,59,60,61,62,63,63,68,69,69,69,72,79,79,81,82,83,84,88,90,91,95,95,95,98,100,102,104,105,107,110,115,119,120,138,147,157,159,165,167,168,172,172,182,183,200,200,208,208,208,208,212,228,232,234,235,238,240,241,244,254,254,257,273,273,284,285,289,301,301,303,306,306,307,316,316,321,326,327,328,328,332,332,334,343,344,348,350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,6,6,6,6,6,6,7,8,8,10,12,12,12,14,18,19,20,20,20,22,23,23,23,24,25,25,32,34,35,39,43,43,43,49,53,59,67,67,71,73,73,75,76,86,89,92,93,93,94,94,95,95,118,126,128,133,138,138,139,143,143,144,150,153,159,161,162,170,170,177,181,184,185,197,199,200,201,201,202,202,203,219,223,224,228,229,234,242,249,261,264,273,275,284,287,299,299,303,308,318,323,328,338,338,338,340,355,355,356,361,362,362,363,365,372,372,374,374,378,387,394,398,400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,6,6,6,6,6,6,6,6,7,9,12,13,13,17,18,19,19,26,30,32,32,32,34,35,38,40,43,43,52,52,53,59,72,74,74,78,103,103,121,122,122,124,131,135,136,139,148,153,157,159,159,159,162,167,172,175,175,176,184,190,198,204,215,226,231,231,233,239,245,247,255,257,257,258,258,264,276,276,279,283,283,283,284,290,301,308,311,313,313,316,322,333,336,338,339,342,351,353,362,371,371,374,378,385,395,397,402,404,405,411,414,419,424,440,443,460,463,469,487,499,500,502,506,506,513,514,518,537,538,544,555,564,592,596,596,602,604,608,613,616,618,638,639,655,663,664,664,665,667,668,677,681
0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,4,8,8,12,15,18,22,24,60,77,93,98,98,106,114,128,147,148,183,189,195,239,242,243,253,269,321,328,375,377,396,396,412,417,438,438,467,476,522,547,554,574,585,594,604,604,610,612,643,663,663,713,726,731,758,779,784,805,840,844,846,853,861,861,863,863,889,900,907,907,954,957,991,1000,1050,1068,1072,1072,1080,1083,1100,1108,1130,1148,1153,1162,1196,1199,1224,1236,1241,1242,1244,1247,1253,1274,1335,1344,1358,1387,1392,1394,1409,1413,1416,1419,1476,1501,1516,1516,1528,1595,1604,1619,1627,1634,1643,1671,1692,1696,1701,1706,1710,1723,1749,1754,1779,1797,1800,1812,1830,1864,1878,1893,1895,1902,1907,1909,1919,1920,1929,1946,1946,1951,1964,1972,1980,1999,1999,2000,2002,2008,2012,2015,2015,2053,2053,2063,2067,2068,2073,2075,2075,2082,2083,2085,2091,2103,2116,2123,2129,2131,2154,2169,2180,2182,2196,2217,2228,2229,2244,2252,2258
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,5,5,5,6,7,9,13,13,14,14,15,16,16,18,18,21,21,26,27,29,29,32,34,34,35,35,35,36,41,41,42,44,45,48,49,54,55,64,64,65,67,67,69,69,70,70,70,71,74,75,78,87,94,94,94,102,105,106,107,109,112,114,114,125,127,130,131,131,137,138,141,141,141,166,166,168,169,174,183,189,192,194,201,208,213,223,229,235,240,246,257,257,258,267,267,267,274,274,275,275,280,281,296,303,305,305,305,311,311,314,317,319,341,345,347,349,353,353,360,360,368,370,371,372,372,374,382,385,394,398,402,411,416,418,424,434,437,442,443,443,449,456,461,464,469,472,481
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,3,4,5,6,7,7,8,8,12,12,13,15,15,15,16,16,16,16,18,18,18,18,22,22,22,23,23,25,26,28,28,29,32,32,33,33,33,35,37,37,37,37,39,45,45,47,51,51,52,55,56,58,63,64,65,67,69,70,71,73,73,74,77,85,85,85,86,86,86,90,91,97,100,100,100,101,102,107,107,112,112,115,115,124,124,134,134,135,136,141,149,151,159,165,165,165,169,169,169,169,171,172,179,187,188
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,7,7,7,10,14,15,19,25,25,30,40,56,58,59,59,59,62,70,84,93,94,99,117,117,129,132,170,172,173,174,190,198,220,222,224,226,238,246,247,275,283,288,309,319,324,334,340,343,349,357,375,390,407,425,496,500,504,546,548,570,579,586,604,664,669,706,730,746,757,784,800,811,824,834,855,860,867,916,918,952,992,992,995,1002,1007,1020,1077,1079,1102,1104,1128,1128,1130,1130,1150,1162,1165,1174,1183,1190,1190,1203,1203,1207,1208,1211,1250,1253,1261,1263,1272,1320,1327,1327,1332,1342,1345,1370,1379,1381,1410,1464,1467,1497,1500,1501,1507,1529,1536,1541,1549,1561,1569,1572,1575,1580,1584,1605,1608,1608,1659,1668,1668,1685,1693,1724,1736,1737,1744,1759,1764,1766,1783,1801,1801,1803,1805,1811,1826,1834,1847,1871,1892,1896,1899,1915,1932,1933,1939,1942,1942,1953,1955,1963,1963,1967,1993,2018,2019,2029,2044
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,15,20,21,25,47,58,59,67,71,79,84,92,102,114,129,134,135,149,194,209,221,264,291,322,348,352,354,400,439,445,447,456,489,507,519,525,527,532,560,676,736,758,772,773,797,821,880,886,888,916,944,971,972,996,1008,1012,1024,1049,1064,1090,1093,1106,1123,1131,1167,1182,1189,1198,1200,1207,1212,1217,1233,1260,1270,1330,1337,1338,1348,1378,1409,1416,1425,1425,1444,1464,1464,1487,1491,1492,1527,1530,1536,1576,1594,1612,1612,1613,1634,1646,1648,1662,1670,1695,1696,1719,1724,1730,1738,1739,1762,1778,1784,1787,1808,1810,1812,1818,1818,1819,1858,1866,1866,1866,1876,1892,1896,1896,1907,1915,1917,1971,1983,1996,1996,1998,2018,2033,2033,2043,2052,2057,2058,2085,2085,2087,2090,2097,2100,2127,2132,2154,2165,2172,2172,2176,2178,2178,2190,2198,2204,2207,2208,2215,2240,2243,2261,2266,2268,2277,2277,2301,2332,2340,2343,2369,2377,2397,2409,2411,2421,2437
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,7,7,8,9,10,14,14,14,14,14,16,16,18,20,21,21,24,27,28,31,31,33,40,41,43,44,46,46,46,46,56,56,59,67,69,85,88,99,100,100,100,100,105,105,110,112,119,120,123,123,132,134,134,142,153,159,170,170,172,178,181,182,186,191,191,196,198,203,205,206,207,213,215,219,221,224,230,231,237,238,241,248,256,260,267,274,280,282,285,290,292,296,297,306,320,320,338,340,358,358,370,372,376,384,388,391,398,398,398,412,417,419,435,443,444,452,470,471,483,498,503,504,505,511,531,532,547,549,549,551,552,554,555,566,573,573,582,583,586,594,598,616,628,633,635,653
0,0,0,0,0,0,0,0,2,2,5,14,21,21,32,33,39,41,48,53,69,86,107,113,121,121,166,236,321,354,362,365,391,441,523,523,531,548,557,576,622,649,673,703,721,722,799,848,860,870,909,912,922,939,941,942,974,977,997,1003,1016,1043,1064,1065,1070,1076,1118,1150,1299,1308,1312,1339,1342,1372,1417,1419,1419,1473,1506,1513,1539,1570,1580,1630,1671,1694,1699,1703,1706,1772,1792,1833,1842,1873,1893,1909,1959,1963,1964,1964,1968,1971,2005,2009,2011,2019,2024,2027,2032,2032,2048,2067,2071,2077,2077,2106,2108,2121,2193,2195,2211,2212,2217,2222,2234,2243,2244,2248,2284,2286,2299,2305,2336,2345,2350,2351,2373,2373,2413,2427,2438,2450,2458,2460,2466,2472,2480,2503,2510,2516,2522,2532,2532,2547,2553,2554,2554,2559,2563,2564,2570,2575,2587,2606,2609,2612,2637,2641,2651,2660,2662,2663,2663,2683,2686,2695,2698,2699,2723,2744,2746,2760,2760,2770,2772,2773,2773,2776,2782,2801,2817,2826,2828,2839,2841,2862,2875,2876,2879,2897
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,6,9,10,10,10,11,12,13,13,13,14,16,18,26,28,40,42,42,48,52,62,68,79,81,82,82,82,88,89,93,114,115,119,123,131,143,153,167,184,192,213,214,214,215,262,266,273,292,305,307,316,328,331,332,336,367,367,372,382,382,382,385,387,398,400,400,403,433,439,450,463,464,474,480,502,547,547,553,553,572,587,587,587,587,618,633,633,638,657,660,666,667,668,691,693,703,704,712,718,719,730,769,791,793,824,825,827,856,861,877,878,894,909,916,929,930,945,949,949,955,956,964,981,982,990,996,1025,1034,1052,1065,1066,1075,1075,1075,1078,1079,1099,1110,1121,1158,1159,1159,1162,1162,1170,1186,1196,1198,1210,1240,1243,1246,1246,1252,1266,1271,1297,1300,1304,1304,1306,1312,1314,1323,1352,1371,1371,1373,1379,1395,1395,1400,1401,1402,1404,1406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,4,4,4,4,5,7,7,7,7,8,10,10,15,17,18,18,20,20,20,22,22,22,25,25,27,29,29,31,36,37,37,37,38,42,42,45,45,52,53,53,55,62,63,67,69,72,72,73,79,79,87,87,87,87,88,89,89,90,90,90,90,91,93,96,100,107,107,115,115,115,116,119,121,123,126,126,126,130,130,132,132,136,136,139,139,151,151,151,153,156,159,159,161,163,171,176,186,195,200,204,213,219,228,228,237,250,253,253,253,266,267,276,276,285,289,289,293,293,293,301,305,308,309,313,317,322,326,329,337,346,363,384,400,402
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,5,7,7,9,9,9,9,9,9,10,10,12,14,16,16,17,17,17,20,25,32,32,32,33,38,39,57,59,69,69,74,82,87,115,143,144,160,161,165,172,185,193,199,213,225,245,270,274,286,290,320,325,349,362,378,398,409,416,417,418,432,453,462,470,473,474,476,524,528,530,543,556,566,566,576,583,597,625,625,647,651,689,706,736,736,743,772,781,801,804,817,837,867,867,876,883,886,893,905,909,910,916,929,943,955,973,994,1036,1045,1046,1047,1064,1086,1092,1110,1111,1117,1132,1167,1173,1180,1180,1186,1186,1208,1210,1213,1227,1245,1251,1253,1273,1276,1288,1296,1301,1319,1324,1342,1375,1376,1391,1403,1405,1411,1429,1434,1435,1461,1461,1482,1501,1523,1557,1580,1585,1597,1599,1635,1648,1672,1681,1681,1681,1700,1702,1719,1726,1745,1769,1782,1784,1803,1814
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,5,6,7,7,7,8,8,8,8,8,8,8,9,9,9,9,10,10,10,10,10,10,11,11,12,13,13,14,15,15,15,21,23,24,26,26,29,29,29,30,32,33,33,37,37,37,38,39,42,42,45,47,48,49,50,50,50,50,59,61,61,62,63,64,68,69,69,70,75,80,80,81,84,85,86,91,93,96,100,101,110,118,118,120,121,122,124,124,130,131,134,134,134,136,147,151,159,160,161,163,171,175,183,184,190,196,202
