7.234799861907958984e-01,1.000000000000000000e+00
1.506000012159347534e-01,0.000000000000000000e+00
9.981200098991394043e-01,5.000000000000000000e+00
6.105899810791015625e-01,0.000000000000000000e+00
7.098299860954284668e-01,1.000000000000000000e+00
1.764000020921230316e-02,0.000000000000000000e+00
8.926799893379211426e-01,3.000000000000000000e+00
4.189899861812591553e-01,0.000000000000000000e+00
7.678899765014648438e-01,1.000000000000000000e+00
7.137299776077270508e-01,1.000000000000000000e+00
1.856500059366226196e-01,0.000000000000000000e+00
9.307799935340881348e-01,3.000000000000000000e+00
3.011299967765808105e-01,0.000000000000000000e+00
9.575300216674804688e-01,5.000000000000000000e+00
2.775900065898895264e-01,0.000000000000000000e+00
1.574200019240379333e-02,0.000000000000000000e+00
7.700899839401245117e-01,1.000000000000000000e+00
6.992800235748291016e-01,1.000000000000000000e+00
2.992700040340423584e-01,0.000000000000000000e+00
2.019200026988983154e-01,0.000000000000000000e+00
