0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,5,5,5,6,6,8,10,10,13,14,14,14,14,15,15,15,15,15,15,18,19,19,21,21,22,22,23,25,27,27,27,27,32,32,32,33,33,34,36,38,38,42,46,47,48,49,50,55,55,55,55,57,59,59,63,64,66,69,70,70,73,76,83,86,87,87,98,98,98,102,103,105,112,112,119,123,123,123,128,128,128,128,133,142,148,148,155,165
0,0,0,0,1,1,10,16,17,30,37,38,89,138,204,289,432,467,537,574,658,678,698,737,744,791,833,920,920,934,946,965,990,992,1026,1046,1051,1056,1124,1139,1153,1190,1194,1209,1212,1218,1242,1286,1296,1328,1351,1354,1360,1371,1377,1390,1458,1460,1474,1489,1501,1520,1562,1564,1593,1615,1657,1682,1687,1687,1687,1701,1735,1762,1763,1768,1777,1787,1794,1795,1796,1799,1803,1819,1819,1831,1840,1853,1853,1863,1867,1881,1888,1914,1921,1927,1945,1974,2005,2017,2029,2035,2047,2059,2076,2098,2128,2128,2135,2152,2153,2187,2196,2201,2209,2218,2218,2243,2244,2275,2278,2281,2290,2292,2321,2334,2356,2359,2369,2371,2388,2422,2428,2436,2437,2442,2458,2481,2483,2488,2506,2510,2534,2540,2542,2544,2554,2560,2562,2562,2568,2583,2585,2593,2599,2649,2650,2655,2692,2694,2738,2741,2745,2746,2758,2759,2762,2768,2774,2782,2789,2813,2814,2840,2852,2856,2860,2861,2862,2865,2865,2883,2885,2900,2902,2911,2912,2933,2967,2970,2970,2997,3001,3008,3012,3013,3034,3087,3095,3100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,4,4,5,6,7,7,7,9,9,10,13,13,14,15,18,25,28,28,32,36,39,39,39,42,42,42,46,46,46,50,50,54,56,58,70,70,71,74,75,76,85,94,94,94,99,103,125,128,148,154,165,181,192,192,199,201,220,229,237,244,264,264,290,299,302,302,302,302,306,315,316,319,323,323,326,347,378,383,385,390,393,397,399,410,410,415,418,427,431,437,437,447,463,486,489,491,492,519,520,525,527,538,539,558,575,580,611,612,618,634,643,648,653,669,683,684,684,685,685,700,701,710,715,716,720,730,738,754,766,808,828,840,857,869,870,875,899,903,903,907,914,921,953,956,977,985,1010,1028,1046,1047,1055,1060,1072,1084
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,4,4,5,5,7,7,8,8,8,8,8,11,13,13,13,13,13,14,15,17,20,20,21,22,27,29,30,31,32,32,34,34,37,40,40,40,46,50,51,54,54,54,54,58,59,59,62,62,64,77,92,96,100,100,102,115,125,125,126,127,127,132,137,138,153,154,157,159,166,171,172,175,177,183,189,193,196,206,209,214,218,236,237,240,243,259,261,274,275,278,284,284,284,285,285,290,306,307,313,321,322,322,328,329,330,337,340,365,374,389,390,393,398,404,410,410,413,414,415,422,424,424,430,432,445,457,461,469,471,474,474,483,483,485,492,507,510,510,536,541,549,567,588,593,601,610,632,646
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,5,5,7,8,15,18,20,42,103,114,148,166,212,235,246,249,255,261,270,270,292,299,300,317,374,471,538,545,593,600,600,628,639,717,826,877,897,914,936,942,957,957,971,975,977,979,1087,1137,1140,1148,1152,1158,1178,1207,1221,1233,1260,1265,1318,1346,1355,1375,1408,1422,1436,1473,1484,1494,1527,1529,1540,1544,1639,1652,1693,1705,1707,1707,1715,1715,1719,1741,1742,1752,1760,1768,1768,1785,1785,1821,1861,1888,1889,1892,1892,1908,1920,1933,1937,1954,1957,1957,1958,1972,1972,1979,1980,1983,1989,2008,2016,2016,2053,2086,2088,2093,2108,2123,2129,2163,2164,2167,2168,2193,2203,2206,2221,2223,2234,2235,2237,2259,2285,2291,2308,2318,2332,2345,2355,2371,2371,2378,2383,2387,2416,2425,2447,2460,2467,2469,2479,2491,2494,2496,2508,2513,2539,2539,2548,2552,2591,2595,2645,2669,2687,2691,2728,2746,2748,2756,2756,2759,2762,2762,2767,2768,2783,2812,2826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,9,9,9,11,11,11,13,13,14,14,15,15,18,21,24,24,24,24,26,33,36,36,38,55,56,58,65,68,69,71,73,75,75,75,79,91,91,96,101,115,115,118,120,125,142,145,149,162,163,173,180,197,199,203,210,218,222,245,245,245,249,255,258,259,259,264,264,265,283,283,286,289,301,302,306,306,308,319,322,333,334,347,355,376,390,401,411,411,421,421,435,452,453,455,456,480,482,487,495,505,506,512,512,520,582,585,585,592,594,594,600,606,614,622,627,628,647,686,686,692,692,695,704,713,713,732,766,773,795,798,842,851,855,860,866,870,874,896,915,928,944,946
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,3,3,3,3,6,6,7,7,9,9,10,12,12,14,14,14,16,16,16,21,22,26,28,28,28,28,28,28,28,28,29,31,34,34,36,40,40,40,41,41,43,44,46,47,49,50,55,58,58,60,61,64,65,68,68,68,68,74,74,74,74,79,80,84,84,84,98,101,103,103,105,108,121,121,124,131,140,147,155,156,156,166,166,172,176,176,178,187,191,201,208,208,225,228,237,237,240,241,243,245,246,246,252,254,260,271,271,273,281,282,284,294,296,305,305,309,313,315,322,322,331,338,339,340,345,356,356,375,380,381,381,382,392,420,421
0,0,0,0,0,0,2,69,171,196,235,243,331,334,411,442,457,575,686,723,836,846,859,859,860,866,883,936,979,981,997,1025,1058,1063,1117,1139,1140,1165,1223,1240,1244,1247,1274,1313,1324,1376,1392,1399,1404,1407,1411,1418,1436,1458,1471,1480,1498,1518,1519,1534,1547,1573,1578,1584,1602,1626,1643,1703,1708,1748,1748,1750,1787,1794,1852,1872,1891,1902,1904,1926,1940,1950,1970,1992,2001,2006,2030,2035,2037,2049,2052,2062,2097,2105,2118,2159,2167,2172,2181,2199,2202,2204,2207,2221,2238,2243,2249,2261,2264,2265,2284,2295,2317,2342,2346,2357,2390,2402,2412,2445,2445,2460,2470,2483,2487,2501,2504,2524,2528,2530,2535,2541,2541,2549,2554,2558,2563,2571,2571,2601,2609,2630,2646,2673,2677,2684,2686,2690,2701,2702,2707,2708,2717,2717,2727,2737,2740,2740,2742,2766,2776,2808,2810,2813,2816,2823,2826,2827,2872,2892,2897,2906,2914,2918,2918,2924,2929,2935,2936,2971,2988,2993,2994,2996,3032,3042,3053,3057,3072,3073,3076,3083,3094,3103,3105,3136,3154,3163,3165,3192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,7,7,8,8,9,9,10,11,11,11,14,14,15,15,19,19,19,21,21,25,26,30,33,35,39,44,44,45,47,50,50,52,53,53,53,54,57,61,62,64,64,65,65,67,68,69,74,74,74,74,76,76,76,77,78,80,80,80,81,83,84,85,92,93,94,99,99,106,113,113,120,127,140,146,149,151,156,161,164,166,167,171,176,178,186,189,193,194,195,199,203,207,208,211,212,218,222,227,228,232,235,236,250,253,253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,5,7,7,7,12,12,12,17,21,24,35,39,39,53,58,63,65,69,71,91,91,94,99,107,131,140,143,171,173,183,189,218,223,249,250,256,275,276,302,321,334,337,341,364,430,435,461,483,486,492,500,518,518,528,538,549,554,556,558,578,585,626,640,651,742,745,757,765,798,825,840,841,880,884,885,893,920,925,933,959,967,967,973,1003,1017,1084,1099,1146,1153,1167,1202,1247,1278,1284,1328,1329,1340,1341,1348,1354,1361,1387,1412,1424,1424,1452,1453,1453,1464,1468,1473,1476,1505,1550,1567,1574,1607,1630,1641,1650,1665,1683,1693,1719,1720,1731,1737,1738,1739,1754,1770,1771,1782,1808,1825,1840,1859,1874,1882,1888,1955,1979,2006,2021,2026,2053,2077,2084,2092,2109,2127,2161,2163,2180,2199,2221,2230,2237,2239,2250,2256,2256,2260,2264,2275,2281,2283,2295,2314,2378,2397
